0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
,produkt,produkt,produkt,produkt,produkt,produkt,produkt,produkt,produkt,silan,silan,silan,penten,penten,penten,penten,produkt suma,silan suma,penten suma,cale widmo
,Y ,Y1,Y2,Y3,Y4,Y5,Y6,Y7,Y8,Y9,Y10,Y11,Y12,Y13,Y14,Y15,,,,
czas (s),"Integral(0.636757,0.572970)","Integral(0.889757,0.814595)","Integral(0.982024,0.932107)","Integral(1.046604,0.985144)","Integral(1.263743,1.196043)","Integral(1.345170,1.269046)","Integral(1.458730,1.384479)","Integral(1.549517,1.479633)","Integral(1.635311,1.553885)","Integral(0.708841,0.638108)","Integral(1.108528,1.048454)","Integral(3.920281,3.598789)","Integral(1.012637,0.971353)","Integral(1.685043,1.598012)","Integral(2.106522,1.964386)","Integral(5.596931,5.302060)",,,,"Integral(7.350003,0.326339)"
3445,500.043,51.6327,200.997,1358.15,72.4219,70.8416,37.6458,64.2997,78.3759,530.81,685.544,86.5963,343.327,273.921,151.892,113.727,2434.4076,1302.9503,882.867,5964.92
3450,502.018,51.9858,201.888,1362.56,71.5665,70.591,37.969,64.5545,78.7477,528.8,680.912,86.3791,344.36,274.048,151.775,113.559,2441.8805,1296.0911,883.742,5967.43
3455,500.184,52.4986,202.702,1357.78,71.7105,70.9883,37.6538,64.3797,79.1238,530.987,685.133,86.2458,341.422,273.026,151.086,113.124,2437.0207,1302.3658,878.658,5962.97
3460,500.769,52.6384,202.844,1357.86,71.0395,69.895,37.8152,63.9865,78.9069,530.315,684.298,86.0955,341.918,272.629,150.706,113.049,2435.7545,1300.7085,878.302,5959.48
3465,503.566,52.6499,205.72,1362.93,72.316,71.0352,37.901,64.7638,79.8007,527.212,678.46,85.9481,344.664,272.697,150.57,112.915,2450.6826,1291.6201,880.846,5964.12
3470,501.465,53.0092,204.924,1359.01,72.1366,71.8439,38.176,64.7206,79.6146,529.602,685.408,85.8495,342.423,272.741,150.658,112.759,2444.8999,1300.8595,878.581,5968.81
3475,502.959,53.1017,204.453,1360.86,72.2674,71.8378,37.851,64.7882,79.7263,528.956,683.918,85.8924,341.814,272.09,150.439,112.528,2447.8444,1298.7664,876.871,5969.11
3480,504.743,52.8009,205.204,1364.05,72.2921,71.0718,37.8318,64.9742,79.9673,525.992,678.87,85.4864,345.065,272.061,149.992,112.543,2452.9351,1290.3484,879.661,5965.3
3485,505.052,53.2288,205.028,1365.14,72,71.7338,38.0583,65.3464,80.1925,526.987,681.19,85.5269,343.631,272.119,150.131,112.214,2455.7798,1293.7039,878.095,5972.38
3490,503.894,52.8125,204.434,1362.16,72.857,72.0596,37.8117,64.6976,80.4611,529.086,685.577,85.3765,341.804,271.975,150.048,112.219,2451.1875,1300.0395,876.046,5975.1
3495,503.683,53.2868,204.08,1362.59,71.9713,72.0842,38.3331,65.0415,80.2433,529.341,686.391,85.0448,339.718,271.426,149.991,112.047,2451.3132,1300.7768,873.182,5974.52
3500,506.851,53.6659,205.822,1363.23,72.342,71.8166,37.5664,65.378,80.3565,525.248,679.442,85.0138,343.814,271.105,149.183,111.619,2457.0284,1289.7038,875.721,5966.98
3505,505.071,53.7447,206.584,1361.59,72.3311,72.3567,38.3849,65.4491,81.0463,527.513,685.065,84.8937,341.666,270.767,149.126,111.36,2456.5578,1297.4717,872.919,5971.56
3510,506.696,53.8252,205.831,1365.41,72.6939,72.3949,38.5893,65.8089,80.8929,525.534,682.292,84.9358,341.989,270.709,149.286,111.217,2462.1421,1292.7618,873.201,5971.9
3515,506.855,53.5544,206.719,1365.24,73.0822,72.5307,38.3801,65.7937,81.5656,525.904,682.616,84.9626,341.569,270.555,148.839,110.916,2463.7207,1293.4826,871.879,5971.66
3520,509.155,53.4142,207.128,1368.41,73.2431,72.3586,38.7518,66.1109,81.344,522.093,677.483,84.6874,344.354,270.08,148.87,110.723,2469.9156,1284.2634,874.027,5968.56
3525,507.934,53.8048,207.011,1366.27,73.2377,72.5237,38.5798,65.9697,81.523,524.873,682.681,84.3734,342.285,269.985,148.374,110.538,2466.8537,1291.9274,871.182,5973.14
3530,507.739,54.1129,205.389,1365.81,72.8556,72.8292,39.1594,66.2584,81.6714,525.107,684.028,84.38,340.512,269.936,148.642,110.453,2465.8249,1293.515,869.543,5975.53
3535,507.632,53.8093,207.403,1364.93,73.7053,72.8993,38.5669,66.1918,82.1173,525.801,684.987,84.1574,339.525,269.222,148.212,110.469,2467.2549,1294.9454,867.428,5973.36
3540,509.184,53.5481,208.642,1366.77,73.7297,72.3803,38.7089,66.3917,82.2007,523.323,681.197,83.8268,341.837,268.952,147.587,110.202,2471.5554,1288.3468,868.578,5970.53
3545,509.628,53.1577,208.092,1366.41,74.8122,73.3144,38.4085,65.9156,82.2283,525.068,684.452,83.8369,340.422,269.318,147.816,110.165,2471.9667,1293.3569,867.721,5981.67
3550,511.309,54.1592,208.029,1371.66,73.6497,72.7392,38.8639,66.284,82.7172,522.863,679.407,83.9634,342.134,269.387,147.616,110.017,2479.4112,1286.2334,869.154,5981.64
3555,508.508,54.734,209.931,1363.71,73.6944,73.3233,38.9374,66.7416,82.8635,525.006,685.777,83.8289,339.806,268.26,147.221,109.615,2472.4432,1294.6119,864.902,5979.43
3560,510.031,54.532,208.302,1367.26,74.2593,73.7524,38.6915,66.7659,82.7563,523.956,683.78,83.6612,338.84,268.466,147.073,109.507,2476.3504,1291.3972,863.886,5977.34
3565,512.638,54.2701,209.916,1366.32,74.3133,73.1706,39.3671,67.2189,83.1787,523.297,685.357,83.3812,340.832,268.409,147.222,109.441,2480.3927,1292.0352,865.904,5979.61
3570,511.406,54.5384,207.911,1362.9,74.1883,73.7064,38.7351,66.795,83.1387,526.844,691.677,83.5203,337.282,268.124,147.05,109.41,2473.3189,1302.0413,861.866,5984.11
3575,513.374,54.8806,211.201,1366.32,73.9303,73.3411,39.3341,67.2644,83.8487,522.547,684.186,83.1121,341.274,267.819,146.631,109.116,2483.4942,1289.8451,864.84,5980.38
3580,513.162,55.1908,208.77,1366.36,73.8315,73.7093,39.1869,66.8725,83.4004,524.049,686.983,83.0298,338.003,267.458,146.677,108.952,2480.4834,1294.0618,861.09,5981.98
3585,515.629,55.0416,210.438,1368.34,74.3004,73.3971,38.7481,67.1289,83.8246,522.329,684.325,82.961,340.029,267.191,145.954,108.891,2486.8477,1289.615,862.065,5981.87
3590,515.781,54.5287,209.675,1369.24,74.7757,74.0761,39.8441,67.3432,83.8767,521.511,684.517,83.0318,339.038,267.347,146.423,108.538,2489.1405,1289.0598,861.346,5985.83
3595,514.064,55.5045,209.8,1366.61,74.1718,74.1524,39.333,67.5103,84.1617,524.196,688.828,82.8178,336.771,266.767,146.012,108.356,2485.3077,1295.8418,857.906,5984.72
3600,515.976,54.4686,210.706,1368.01,75.1068,74.5437,39.1404,67.2747,84.3796,521.139,683.755,82.6084,338.366,266.228,145.586,107.867,2489.6058,1287.5024,858.047,5978.41
3605,516.829,55.3307,210.858,1368.85,74.5485,74.9148,39.4364,68.0655,84.1653,520.983,685.383,82.6618,339.657,266.828,145.569,107.901,2492.9982,1289.0278,859.955,5984.55
3610,516.643,55.0353,209.278,1369.9,74.7875,73.8966,39.3371,67.8627,84.8322,521.416,684.646,82.4573,337.719,266.49,145.508,107.606,2491.5724,1288.5193,857.323,5981.93
3615,516.119,56.126,212.443,1368.39,74.4759,74.2978,39.9153,68.393,85.0419,520.789,686.09,82.4248,339.346,266.165,145.367,107.412,2495.2019,1289.3038,858.29,5983.18
3620,518.43,55.4002,214.519,1370.19,75.6705,74.0229,39.4567,67.9842,85.3076,519.145,681.753,82.1387,340.597,266.151,144.988,107.49,2500.9811,1283.0367,859.226,5987.13
3625,515.227,55.4152,210.033,1365.93,74.7866,74.7437,39.3961,67.9031,85.2396,524.964,692.174,82.1033,334.168,265.637,145.082,107.407,2488.6743,1299.2413,852.294,5993.39
3630,519.405,55.107,212.654,1372.33,75.7965,74.9362,39.6573,68.54,85.4582,518.428,682.054,81.9055,339.972,265.905,144.828,107.102,2503.8842,1282.3875,857.807,5988.13
3635,518.131,55.5057,211.272,1371.26,75.7213,74.7812,39.8342,68.1386,85.4916,521.157,686.008,81.8506,335.686,265.131,144.51,106.959,2500.1356,1289.0156,852.286,5991.09
3640,518.357,56.0018,211.403,1371.36,75.3512,75.6071,39.4806,68.5369,85.8478,520.297,686.169,81.5782,336.306,265.128,144.473,106.799,2501.9454,1288.0442,852.706,5987.02
3645,519.254,55.9744,212.301,1371.18,75.4673,75.082,40.0983,68.6757,85.8475,519.69,686.391,81.6037,336.982,264.995,144.438,106.916,2503.8802,1287.6847,853.331,5992.13
3650,518.959,55.7334,210.732,1370.39,75.5317,75.0865,39.7707,68.4127,85.8818,520.99,688.632,81.4341,335.294,264.828,144.011,106.569,2500.4978,1291.0561,850.702,5991.16
3655,519.318,55.6351,213.423,1370.31,76.7266,75.5328,39.7377,68.9036,86.127,519.827,687.698,81.3001,336.432,264.412,144.002,106.284,2505.7138,1288.8251,851.13,5990.7
3660,521.153,56.6585,215.056,1371.54,75.8174,75.5103,39.873,68.8317,86.6679,518.338,685.509,81.2098,338.408,264.04,143.702,106.291,2511.1078,1285.0568,852.441,5993.53
3665,519.568,55.9465,213.78,1369.65,76.1148,75.8278,40.135,68.8571,86.7793,519.76,688.604,81.241,336.132,264.269,143.573,106.133,2506.6585,1289.605,850.107,5994.09
3670,522.541,56.6956,215.651,1374.41,76.0369,75.5431,40.0264,68.8915,87.0503,517.24,683.599,80.9921,338.424,264.085,143.354,105.971,2516.8458,1281.8311,851.834,5996.97
3675,522.508,56.5401,215.407,1373.85,76.0326,75.5079,40.162,69.1285,87.1486,517.203,684.92,80.9613,337.519,263.976,143.451,105.856,2516.2847,1283.0843,850.802,5996.67
3680,521.984,56.3252,214.705,1372.28,76.2935,75.5269,39.7524,69.2308,87.0629,518.838,687.985,80.8203,336.712,263.74,143.169,105.729,2513.1607,1287.6433,849.35,5999.43
3685,522.7,56.7044,217.078,1373.42,76.9175,76.5495,39.7687,69.3821,87.6462,518.204,687.238,80.6492,338.655,263.904,143.023,105.715,2520.1664,1286.0912,851.297,6006
3690,522.823,57.24,214.445,1374.79,75.366,75.5,40.2026,68.8635,87.7315,518.182,686.258,80.3093,335.592,263.3,142.766,105.523,2516.9616,1284.7493,847.181,6000.75
3695,527.287,57.4394,217.298,1377.56,76.0038,76.2962,40.387,69.6534,87.9092,515.124,682.891,80.4568,339.192,263.387,142.943,105.401,2529.834,1278.4718,850.923,6005.34
3700,524.642,57.7067,214.598,1372.05,75.5847,76.4613,40.2164,69.6553,87.8401,518.953,690.414,80.2028,335.366,263.286,142.668,105.222,2518.7545,1289.5698,846.542,6005.75
3705,528.348,56.7543,217.038,1379.01,77.3865,76.0208,40.1118,69.8447,88.3446,515.152,682.586,80.0367,338.571,262.952,142.405,105.169,2532.8587,1277.7747,849.097,6008.01
3710,523.609,57.4039,214.249,1369.72,76.3226,76.4924,40.1474,69.382,88.2137,521.491,695.497,80.0091,331.949,262.571,142.311,104.87,2515.54,1296.9971,841.701,6009.23
3715,527.73,57.185,218.334,1376.44,77.4591,76.3514,40.3184,70.0532,88.809,515.18,684.72,79.8254,338.034,262.538,142.084,104.724,2532.6801,1279.7254,847.38,6005.63
3720,527.844,57.9059,216.81,1376.14,76.7329,76.5708,39.87,70.0723,88.6106,515.9,685.171,79.7589,336.742,262.354,141.691,104.852,2530.5565,1280.8299,845.639,6005.86
3725,528.134,57.0554,218.622,1377.25,77.6991,76.5685,40.4399,69.9614,89.057,515.941,686.135,79.7574,336.977,262.382,141.77,104.579,2534.7873,1281.8334,845.708,6012.52
3730,529.563,57.377,219.817,1378.56,77.7914,76.7489,40.5577,70.1286,89.4895,514.7,684.363,79.8094,337.366,261.891,141.638,104.501,2540.0331,1278.8724,845.396,6013.62
3735,529.092,58.2945,219.415,1376.76,77.1715,76.8021,40.6619,70.3134,89.2982,515.122,686.901,79.611,337.244,262.117,141.446,104.186,2537.8086,1281.634,844.993,6012.44
3740,528.257,57.9117,217.368,1375.75,77.0585,77.1057,40.5974,70.4625,89.321,516.786,689.633,79.5552,333.514,261.38,141.503,103.987,2533.8318,1285.9742,840.384,6012.14
3745,528.502,57.4409,219.864,1374.5,78.0681,76.8966,40.7006,70.2892,89.6399,516.161,691.244,79.3095,336.826,261.738,141.156,103.913,2535.9013,1286.7145,843.633,6016.01
3750,529.667,57.6244,218.938,1377.75,78.0399,77.2913,40.4276,70.2367,89.9227,516.135,688.974,79.3069,335.424,261.508,141.167,103.971,2539.8976,1284.4159,842.07,6019.34
3755,529.194,57.2939,218.722,1376,78.0504,77.5289,40.6749,70.5724,90.0269,516.176,690.271,79.0882,334.327,261.015,140.942,103.816,2538.0634,1285.5352,840.1,6017.12
3760,530.947,58.8505,220.605,1378.59,77.1158,77.2831,40.7202,71.0261,90.11,513.54,686.363,79.0447,336.54,260.855,140.787,103.468,2545.2477,1278.9477,841.65,6016.16
3765,531.715,57.7405,217.98,1379.56,78.2494,77.7422,40.6683,70.8983,90.3127,513.998,687.386,78.9275,336.552,261.151,140.679,103.461,2544.8664,1280.3115,841.843,6018.08
3770,529.413,57.7719,218.701,1374.98,78.691,78.0799,41.3452,71.1011,90.8117,516.19,693.675,79.0406,333.926,261.126,140.96,103.207,2540.8948,1288.9056,839.219,6021.9
3775,533.187,58.5083,221.387,1381.09,78.7215,77.5215,40.4072,71.3173,90.8811,512.295,684.449,78.6377,337.782,260.856,140.106,102.986,2553.0209,1275.3817,841.73,6018.66
3780,531.243,58.3449,219.705,1376.55,78.6325,77.7959,40.8719,71.1209,90.8454,514.168,689.752,78.4973,335.366,260.563,139.926,103.169,2545.1095,1282.4173,839.024,6018.9
3785,531.581,58.9625,219.534,1378.58,77.7938,78.0157,41.0852,70.9602,90.7367,515.469,691.671,78.2784,333.489,260.375,140.079,103.043,2547.2491,1285.4184,836.986,6028.12
3790,532.532,58.8507,221.616,1379.37,77.6169,77.5515,40.7681,71.1913,91.2514,514.905,690.491,78.3034,335.521,260.208,139.811,103.08,2550.7479,1283.6994,838.62,6031.75
3795,533.844,58.1288,222.582,1381.37,79.0309,77.9219,41.1852,71.5188,91.4933,512.742,687.999,78.0698,337.847,260.712,139.859,103.03,2557.0749,1278.8108,841.448,6035.68
3800,533.713,58.6631,223.702,1381.47,79.2074,78.1939,40.8129,71.3234,91.9288,513.205,687.566,77.9743,336.727,260.231,139.621,102.866,2559.0145,1278.7453,839.445,6034.79
3805,534.71,58.5521,220.367,1383.95,78.7206,78.5265,41.6185,71.7816,91.7765,512.399,688.501,77.8706,335.994,260.067,139.948,102.753,2560.0028,1278.7706,838.762,6038.54
3810,533.541,59.1915,222.742,1379.67,78.4092,78.4226,41.303,71.4183,91.838,513.43,690.978,77.7242,334.994,259.764,139.42,102.441,2556.5356,1282.1322,836.619,6036.25
3815,532.571,58.2335,220.357,1377.53,79.1058,78.3557,41.2123,71.4901,91.9068,514.776,694.631,77.5964,333.249,259.529,139.45,102.195,2550.7622,1287.0034,834.423,6033.72
3820,533.291,58.423,221.271,1377.51,79.1246,77.8132,41.2718,71.6856,92.0324,513.141,692.552,77.5083,334.468,259.185,138.793,102.062,2552.4226,1283.2013,834.508,6027.81
3825,534.511,59.1029,219.811,1376.34,78.4836,78.9012,41.4685,71.9637,91.8367,515.707,697.596,77.4652,331.524,258.835,139.227,101.882,2552.4186,1290.7682,831.468,6033.62
3830,537.813,59.0942,222.877,1382.27,79.1388,78.4688,41.8782,72.1798,92.59,510.821,688.545,77.5789,335.564,258.998,139.013,101.77,2566.3098,1276.9449,835.345,6034.03
3835,537.065,58.5246,220.288,1380.55,80.0875,78.8347,41.3916,72.2463,92.5248,512.853,692.181,77.2705,332.23,258.729,138.991,101.562,2561.5125,1282.3045,831.512,6032.18
3840,538.366,59.1997,223.251,1383.45,79.1637,78.957,41.6006,72.3992,92.8856,510.374,688.152,77.2338,335.756,258.297,138.425,101.353,2569.2728,1275.7598,833.831,6031.99
3845,538.336,59.0612,222.601,1381.89,79.4912,78.9942,41.4935,72.3213,92.9084,512.353,691.487,77.0255,334.648,258.966,138.582,101.323,2567.0968,1280.8655,833.519,6039.16
3850,539.651,58.606,224.747,1382.39,80.7522,79.2237,41.1881,72.3138,93.4497,510.171,689.24,76.9742,336.18,258.863,138.358,101.291,2572.3215,1276.3852,834.692,6037.99
3855,538.321,60.1097,224.353,1380.35,79.0765,79.5318,41.1915,72.5064,93.7051,512.375,693.003,76.9567,333.801,258.276,138.144,101.239,2569.145,1282.3347,831.46,6039.2
3860,537.437,60.0829,223.527,1380.2,79.0017,79.7074,41.535,72.0586,93.7282,512.871,693.876,76.5866,331.383,257.598,137.901,100.922,2567.2778,1283.3336,827.804,6037.68
3865,538.594,59.5004,223.132,1380.46,79.0337,79.1984,41.698,72.2884,93.4749,512.079,694.56,76.6006,333.235,258.045,137.977,100.885,2567.3798,1283.2396,830.142,6040.22
3870,539.231,60.1751,223.917,1381.36,79.7346,80.2747,41.8103,72.8722,93.8196,511.684,694.231,76.6742,332.962,257.813,137.945,100.741,2573.1945,1282.5892,829.461,6042.57
3875,538.862,59.5569,224.368,1380.73,79.9184,79.592,42.2565,72.8272,93.808,511.283,694.843,76.4718,333.219,257.49,137.644,100.589,2571.919,1282.5978,828.942,6041.68
3880,540.198,60.2667,224.668,1382.42,79.3203,79.3935,41.6325,72.857,94.3616,510.852,692.886,76.5669,334.173,257.846,137.427,100.379,2575.1176,1280.3049,829.825,6044.25
3885,540.875,60.1963,223.271,1384.44,79.5496,79.736,41.6155,73.007,94.308,511.991,694.438,76.2845,332.03,257.587,137.554,100.498,2576.9984,1282.7135,827.669,6051.05
3890,538.356,60.3387,223.29,1379.64,79.5186,79.9682,41.5198,73.0153,94.5167,514.423,699.025,75.9811,329.036,256.955,137.186,100.21,2570.1633,1289.4291,823.387,6046.41
3895,542.19,60.0243,226.107,1384.9,79.9185,79.2896,41.8232,72.8052,94.8132,509.641,692.065,75.9525,334.193,257.046,136.935,100.04,2581.871,1277.6585,828.214,6047.59
3900,543.611,59.6732,227.194,1386.98,80.8992,79.5225,41.8626,73.5875,95.118,507.4,688.608,75.7981,336.261,257.03,136.815,100.063,2588.448,1271.8061,830.169,6047.98
3905,541.726,59.9373,226.354,1384.4,80.7278,80.7816,41.9559,73.7077,95.0863,510.075,693.697,75.9739,333.647,256.835,137.022,99.839,2584.6766,1279.7459,827.343,6052.61
3910,543.178,59.5811,224.357,1387.19,80.9398,80.206,41.9875,73.3181,94.8853,508.873,691.03,75.5736,333.118,256.487,136.531,99.7518,2585.6428,1275.4766,825.8878,6051.05
3915,541.979,60.3518,227.275,1383.73,80.4314,79.8524,41.6218,73.4399,95.5517,510.697,694.01,75.5578,332.448,256.389,136.455,99.642,2584.233,1280.2648,824.934,6052.62
3920,542.326,60.2055,225.664,1384.29,80.7378,80.2422,42.0364,73.3776,95.5199,510.739,695.386,75.4362,331.291,256.3,136.591,99.6682,2584.3994,1281.5612,823.8502,6055.41
3925,542.686,60.5772,224.411,1385.95,81.302,81.3095,42.0576,73.4847,95.7393,511.493,696.08,75.1934,329.038,256.225,136.636,99.7165,2587.5173,1282.7664,821.6155,6062.32
3930,540.515,60.9419,226.758,1380.44,80.6152,81.1433,42.2115,74.148,96.1342,513.054,701.243,75.1231,329.417,256.075,136.356,99.444,2582.9071,1289.4201,821.292,6060.2
3935,545.091,60.4974,226.964,1388.59,80.9269,80.6813,42.1765,73.7686,95.9453,507.938,691.418,75.2381,334.252,256.191,135.965,99.3864,2594.641,1274.5941,825.7944,6061.3
3940,542.767,60.4257,225.419,1384.37,80.7435,80.2534,42.1692,73.9458,95.9965,511.249,698.763,75.0118,330.333,255.729,135.956,99.2207,2586.0901,1285.0238,821.2387,6060.75
3945,545.026,61.218,228.476,1387.44,80.636,80.6224,42.2528,74.2109,96.3328,508.328,693.44,74.9015,333.675,255.773,135.877,99.3386,2596.2149,1276.6695,824.6636,6063.8
3950,544.294,60.7783,226.945,1387.46,81.1694,80.9543,42.7579,73.9986,96.6903,509.633,695.384,74.833,331.661,255.611,135.914,99.2822,2595.0478,1279.85,822.4682,6069.04
3955,545.978,60.6805,225.087,1385.41,81.3209,81.1112,42.2872,73.8414,96.5168,511.595,699.44,74.6997,327.955,255.191,135.75,98.9093,2592.233,1285.7347,817.8053,6067.87
3960,548.645,61.1994,227.463,1388.4,80.7236,80.8618,42.223,74.2306,96.5748,507.868,694.016,74.5499,332.724,255.44,135.584,98.9293,2600.3212,1276.4339,822.6773,6066.82
3965,548.443,61.2583,227.847,1388.41,81.2352,80.9957,42.2064,73.9455,96.706,508.359,694.25,74.5194,331.736,255.11,135.275,98.7407,2601.0471,1277.1284,820.8617,6068.71
3970,548.017,61.568,228.945,1387.58,80.9958,81.1782,42.6414,74.6214,97.4523,508.386,695.587,74.3546,332.616,255.214,135.349,98.4229,2602.9991,1278.3276,821.6019,6070.47
3975,546.514,62.1869,227.514,1384.21,80.6104,81.4843,42.0729,74.2759,97.1848,511.244,700.505,74.2959,328.188,254.548,134.988,98.4185,2596.0532,1286.0449,816.1425,6066.96
3980,546.86,61.0062,225.282,1384.47,81.7652,81.356,42.3117,74.3536,97.1963,511.262,701.44,74.1378,328.584,254.997,135.073,98.3661,2594.601,1286.8398,817.0201,6071.21
3985,549.196,61.5195,231.485,1388.95,82.08,81.6223,42.6097,74.8521,97.8911,507.583,695.138,74.2235,331.934,254.5,134.661,98.2731,2610.2057,1276.9445,819.3681,6072.03
3990,549.474,62.2921,231.244,1388.39,81.8149,81.5893,42.5335,74.8724,97.9566,507.946,696.657,73.9304,332.118,254.768,134.755,98.1664,2610.1668,1278.5334,819.8074,6075.21
3995,549.086,61.1216,229.776,1387.21,82.1057,81.2921,42.4021,74.8034,97.8837,508.386,698.954,73.999,331.954,254.98,134.712,97.852,2605.6806,1281.339,819.498,6073.9
4000,550.629,61.4074,229.009,1390.01,82.1641,81.6535,42.9108,74.874,98.0167,505.431,693.278,73.8181,332.128,253.988,134.318,97.5916,2610.6745,1272.5271,818.0256,6065.94
4005,551.477,63.039,231.087,1390.48,80.9071,81.8915,42.9705,75.208,98.2939,505.351,694.071,73.8905,332.966,254.151,134.118,97.5812,2615.354,1273.3125,818.8162,6070.36
4010,549.157,62.09,227.208,1388.02,81.5408,82.0133,42.9907,75.013,98.1951,509.104,699.825,73.7579,328.054,253.726,134.128,97.4481,2606.2279,1282.6869,813.3561,6072.36
4015,549.797,62.2295,229.807,1387.23,81.8509,81.8512,42.6246,74.9657,98.4037,508.143,699.27,73.5348,328.796,253.227,133.843,97.358,2608.7596,1280.9478,813.224,6068.49
4020,551.034,62.1262,232.183,1389.43,82.2477,82.0383,42.6826,75.2464,98.6404,506.682,696.335,73.4941,330.424,253.013,133.616,97.1009,2615.6286,1276.5111,814.1539,6071.01
4025,549.639,62.2243,228.524,1387.35,81.8323,82.1409,42.6941,74.8777,98.6882,509.087,700.807,73.2704,327.164,252.805,133.648,97.0093,2607.9705,1283.1644,810.6263,6069.57
4030,548.736,62.3782,230.342,1384.51,81.5939,81.9159,43.0271,75.0183,98.7765,509.158,704.49,73.2895,328.458,252.737,133.399,96.6602,2606.2979,1286.9375,811.2542,6068.15
4035,551.42,62.1164,229.935,1389.44,82.1276,82.6569,43.1787,75.5696,99.1191,506.007,697.649,73.2892,329.786,252.883,133.317,96.5606,2615.5633,1276.9452,812.5466,6069.42
4040,549.515,63.2837,231.504,1384.6,81.5297,81.8115,42.5947,75.3137,99.1084,508.084,701.264,73.2131,328.213,251.988,132.657,96.3856,2609.2607,1282.5611,809.2436,6064.67
4045,552.84,61.8708,231.466,1391.38,82.7076,82.4945,43.1321,75.3565,99.4964,504.74,695.731,72.8471,331.508,252.549,132.923,96.4634,2620.7439,1273.3181,813.4434,6070.68
4050,552.071,63.0138,231.131,1390.29,82.0094,83.4592,43.1354,75.7256,99.7784,506.844,699.018,72.9992,327.821,252.21,132.975,96.3771,2620.6138,1278.8612,809.3831,6076.05
4055,549.27,62.959,231.55,1384.13,82.3819,82.8798,43.2345,75.7286,100.049,508.681,705.098,72.9427,327.824,252.297,132.934,96.2001,2612.1828,1286.7217,809.2551,6072.3
4060,552.821,62.7615,233.786,1390.67,82.6803,82.1807,42.7503,75.4617,99.9736,506.224,699.016,72.589,329.49,251.971,132.423,96.0306,2623.0851,1277.829,809.9146,6075.57
4065,551.927,62.5178,232.906,1388.13,82.85,82.4552,43.3628,75.7017,100.162,506.691,701.092,72.5803,329.251,251.717,132.554,96.0581,2620.0125,1280.3633,809.5801,6079.27
4070,552.339,61.8505,230.477,1389.04,83.5419,82.239,43.0102,75.0254,100.412,507.891,703.182,72.5106,327.673,252.167,132.624,96.1316,2617.935,1283.5836,808.5956,6083.07
4075,553.841,63.096,232.194,1391.45,82.8222,82.9188,42.9405,76.0166,100.313,505.858,699.142,72.3544,327.831,251.386,132.394,95.8141,2625.5921,1277.3544,807.4251,6079.43
4080,551.094,62.6925,230.892,1386.71,83.1586,83.2828,43.137,75.8995,100.569,508.701,706.254,72.1754,326.335,251.768,132.047,95.6208,2617.4354,1287.1304,805.7708,6080.44
4085,555.511,62.8234,232.615,1390.18,82.7363,82.5795,43.3759,76.0922,100.845,506.479,701.754,72.1176,328.504,251.356,131.958,95.6882,2626.7583,1280.3506,807.5062,6082.85
4090,554.602,62.9831,231.325,1387.6,82.8804,83.032,43.0835,76.153,100.734,508.557,705.803,72.0775,326.192,251.245,131.811,95.4384,2622.393,1286.4375,804.6864,6083.38
4095,555.474,63.5417,233.209,1388.62,82.464,83.1838,43.8354,76.2405,101.043,506.166,703.357,72.0874,327.398,251.157,131.929,95.2343,2627.6114,1281.6104,805.7183,6083.43
4100,556.784,63.1091,231.908,1390.19,83.0859,82.854,43.0833,76.0335,101.147,505.628,701.285,71.8076,327.282,250.806,131.449,95.165,2628.1948,1278.7206,804.702,6079.11
4105,555.422,62.9116,232.578,1388.13,83.6005,83.0457,43.4112,76.4714,101.415,507.277,705.313,72.0601,326.72,250.947,131.596,95.0466,2626.9854,1284.6501,804.3096,6083.38
4110,557.536,63.0531,233.979,1390.88,83.3609,82.9245,43.7395,76.6893,101.618,504.125,701.701,71.8543,329.986,251.135,131.471,94.8642,2633.7803,1277.6803,807.4562,6081.47
4115,558.306,63.6281,235.214,1392.3,82.3388,82.9828,43.7333,77.2789,101.872,502.657,698.357,71.5904,330.602,250.499,131.098,94.6698,2637.6539,1272.6044,806.8688,6080.07
4120,557.757,63.5567,235.932,1390.62,83.6267,83.3087,43.7128,76.6969,102.221,503.33,700.136,71.7595,330.246,250.353,130.951,94.7597,2637.4318,1275.2255,806.3097,6082.34
4125,556.774,62.6991,232.969,1390.6,83.7993,83.3177,43.4001,76.5316,102.062,506.377,704.345,71.4074,325.527,250.048,130.961,94.6654,2632.1528,1282.1294,801.2014,6085.49
4130,558.406,63.686,233.121,1392.91,83.5727,84.343,43.7403,76.3631,102.183,504.524,702.808,71.4192,327.864,250.361,130.862,94.6135,2638.3251,1278.7512,803.7005,6089.72
4135,557.522,64.6457,234.542,1391.14,83.4084,84.4223,43.5893,76.9356,102.597,505.259,703.557,71.3523,326.903,249.813,130.642,94.5362,2638.8023,1280.1683,801.8942,6088.97
4140,555.89,63.5201,232.892,1387.25,83.8244,84.0386,43.7761,76.7305,102.364,507.562,710.188,71.1526,323.916,249.616,130.597,94.3427,2630.2857,1288.9026,798.4717,6087.41
4145,557.651,63.3242,235.176,1391.12,84.1404,84.6798,44.2604,77.2416,103.022,505.619,705.945,71.2488,326.86,250.231,131.02,94.4178,2640.6154,1282.8128,802.5288,6099.47
